userName,score,at,content,label
Pengguna Google,5,2026-05-15 09:48:50,enak banget pake gojek kemana mana jadi murah,Positif
Pengguna Google,5,2026-05-15 08:56:41,terbaik💖,Positif
Pengguna Google,5,2026-05-15 08:29:02,"selalu seneng pake gojek bantu aku pulang kerja jadi lebih cepet, apalagi kalau ada promo hemat makin seneng",Positif
Pengguna Google,5,2026-05-15 08:23:36,amanah dan ramah,Positif
Pengguna Google,5,2026-05-15 08:22:11,ok,Positif
Pengguna Google,5,2026-05-15 08:15:45,mantap,Positif
Pengguna Google,5,2026-05-15 08:12:43,Mantappp brooo,Positif
Pengguna Google,5,2026-05-15 08:10:57,good,Positif
Pengguna Google,1,2026-05-15 08:00:13,"pesanan selalu lama, kadang menunggu hampir 1 jam, tau"" di batalin",Negatif
Pengguna Google,5,2026-05-15 07:42:27,ok,Positif
Pengguna Google,2,2026-05-15 07:21:19,"Halo kak, saya lupa PIN dan Nomer sudah tidak aktif / hilang, Sudah coba ke GraPari namun tidak bisa Mencetak Ulang nomer yg terdaftar di akun, Saya ingin mengajukan permohonan untuk memperbarui/mengganti ke nomer baru. Saran : Jika Pengguna Lupa PIN dan Nomer Juga Sudah Tidak Aktif, Cukup tambahkan Fitur Scan KTP/ Muka pengguna agar tidak mempersulit keadaan. Terima Kasih.",Negatif
Pengguna Google,3,2026-05-15 07:19:03,driver Napa suka batalin sihhh Gedeg banget jadi telat kannnnnnnnnnnnn,Negatif
Pengguna Google,5,2026-05-15 07:17:55,aplikasi keren,Positif
Pengguna Google,5,2026-05-15 06:50:57,bagus jadi beli makan dan minum ga keluar rumah mantap,Positif
Pengguna Google,2,2026-05-15 06:32:02,"Fitur + saat chat driver kemana??? kan mau kasih foto lokasinya, kok gak ada?? gak oenting ya??",Negatif
Pengguna Google,1,2026-05-15 06:26:06,"Apaan ini, pesen gosend dr jam 11 pagi keterangan paket makanan saya dijemput dalam waktu 2 jam, udah 2 jam gada progres saya chat cs jam 1 siang, baru dicari driver nya dan keterangan paket makanan baru dijemput jam 3 atau 4 sore. Lhah 4-5 jam dong ini jadinya parah banget pelayanan kek gini. pantes viral aplikasi ojol sangat minus begini toh sistem nya. ❌️",Negatif
Pengguna Google,5,2026-05-15 06:20:28,"pelayanan nya baik, ramah, dan hemat 🫰",Positif
Pengguna Google,5,2026-05-15 06:17:49,bgus,Positif
Pengguna Google,5,2026-05-15 06:08:51,semua bagus,Positif
Pengguna Google,3,2026-05-15 05:56:30,ga selalu cepat dapat gojek nya pada males kali,Negatif
Pengguna Google,5,2026-05-15 05:46:38,oke,Positif
Pengguna Google,5,2026-05-15 05:41:22,sangat recommended,Positif
Pengguna Google,5,2026-05-15 05:39:08,nice,Positif
Pengguna Google,5,2026-05-15 05:38:27,ok,Positif
Pengguna Google,2,2026-05-15 05:26:49,sekarang jadi tambah ruwet apk.. gopay plus tambah susah,Negatif
Pengguna Google,5,2026-05-15 05:24:17,mantap,Positif
Pengguna Google,5,2026-05-15 05:18:23,top,Positif
Pengguna Google,5,2026-05-15 05:13:47,ok,Positif
Pengguna Google,5,2026-05-15 05:12:41,aplikasi lokal kualitas bintang 5,Positif
Pengguna Google,5,2026-05-15 05:06:33,"Sangat membantu, perjalanan lebih efisien dan cepat sampai tujuan. Semoga selalu amanah.",Positif
Pengguna Google,1,2026-05-15 05:04:51,aplikasi ojek online yg gak punya driver. nunggu pesan gofood 1 jam gak ada driver. hapus aja aplikasi gak guna,Negatif
Pengguna Google,3,2026-05-15 05:04:45,agak lemot sih,Negatif
Pengguna Google,5,2026-05-15 05:02:44,bagus,Positif
Pengguna Google,1,2026-05-15 04:58:35,saldo gopay saya kepotong otomatis buat langganan gojek plus 90 day padahal saya nggak sama sekali klik langganan.,Negatif
Pengguna Google,5,2026-05-15 04:54:42,OK,Positif
Pengguna Google,5,2026-05-15 04:39:48,ok bermanfaat GOJEK OKE,Positif
Pengguna Google,5,2026-05-15 04:35:44,memuaskan,Positif
Pengguna Google,5,2026-05-15 04:31:43,terbaik,Positif
Pengguna Google,5,2026-05-15 04:26:56,"gojek,tranfortasi memudahkan jln2 Smpe tujuan.",Positif
Pengguna Google,5,2026-05-15 04:11:58,Sangat Terbantu....,Positif
Pengguna Google,5,2026-05-15 04:11:39,oke.semuanya,Positif
Pengguna Google,5,2026-05-15 04:03:17,bagus pelayanannya,Positif
Pengguna Google,4,2026-05-15 04:01:18,"sangat mudah dalam nertransaksi khusus pesan makanan,driver dll.👍👍",Positif
Pengguna Google,1,2026-05-15 03:43:57,aplikasi buruk,Negatif
Pengguna Google,2,2026-05-15 03:33:52,"padahal makanan nya udh aku cancel (kepencet) tapi malah tetep dianterin, gimana si",Negatif
Pengguna Google,5,2026-05-15 03:17:54,joossss,Positif
Pengguna Google,5,2026-05-15 02:46:16,sangat membantu dan bermanfaat.,Positif
Pengguna Google,4,2026-05-15 02:45:31,bagus,Positif
Pengguna Google,5,2026-05-15 02:16:39,membantu,Positif
Pengguna Google,5,2026-05-15 02:12:01,mantaap,Positif
Pengguna Google,1,2026-05-15 01:49:04,"duit ke tahan gak bisa di pake,upgrade susah ngeselin banget,kapok sumpah pake gopay",Negatif
Pengguna Google,5,2026-05-15 01:45:13,ga ribet,Positif
Pengguna Google,5,2026-05-15 01:17:00,aplikasi gojek ini udah bagus dan tampilan nya juga bagus enggak bosenin keren lah saya kasih 5 bintang,Positif
Pengguna Google,5,2026-05-15 01:16:49,sejauh ini selalu mendapat driver yang amanah,Positif
Pengguna Google,5,2026-05-15 01:10:58,"terima kasih gojek , Alhamdulillah sll dpt driver yg peduli,sopan .",Positif
Pengguna Google,1,2026-05-15 01:08:06,untuk gojek tolong hapus untuk kebijakan PRIVACY NUMBER itu menyusahkan kami para driver apa bila alamat kurang jelas dan titik tidak sesuai. memang bagi customer yang punya aplikasi gojek bisa kita chat via apk gojek customer tapi banyak yang belum paham. TOLONG HAPUS KEBIJAKAN TOLOL KALIAN ITU. BIJAK BOLEH TOLOL JANGAN,Negatif
Pengguna Google,1,2026-05-15 00:53:40,Bonus gopay poinnya pelit,Negatif
Pengguna Google,1,2026-05-15 00:32:09,"penghapusan akun tidak dilakukan secara bersih, alias data masih tersimpan dan terekam di database mereka",Negatif
Pengguna Google,1,2026-05-15 00:26:21,"dikasih saldo limit playlater tapi di pakai belanja medekati limit tapi di tolak sama di bloker, maksudnya apa!!! niat ngasih pinjaman atau enggak, ragu ragu gitu!!! padahal pembayaran lancar... hadeh fungsi ada saldo limit apa woi ?!!",Negatif
Pengguna Google,5,2026-05-15 00:07:39,mantap,Positif
Pengguna Google,5,2026-05-14 23:21:24,mudah pengaplikasiannya.,Positif
Pengguna Google,5,2026-05-14 22:39:42,bagus apk nya suka,Positif
Pengguna Google,5,2026-05-14 22:26:15,ok,Positif
Pengguna Google,1,2026-05-14 21:56:38,lemot banget to,Negatif
Pengguna Google,5,2026-05-14 21:18:09,"kemudahan dlm perjlanan,mencapai tujuan",Positif
Pengguna Google,5,2026-05-14 21:05:55,semakin baik dan banyak promo karena pakai plus,Positif
Pengguna Google,5,2026-05-14 20:33:15,jos,Positif
Pengguna Google,1,2026-05-14 18:08:57,parah...slma ini gk penh yg nmanya telat byr..jstru sblm jtoh tempo slalu byr mlh tk lunasin..tp knpa pinjaman sya di tolak,Negatif
Pengguna Google,5,2026-05-14 17:49:16,tepat waktu dan drivernya ramah,Positif
Pengguna Google,5,2026-05-14 17:23:59,gampang terang sasi,Positif
Pengguna Google,5,2026-05-14 17:10:14,gojek makin berkembang pesat,Positif
Pengguna Google,5,2026-05-14 17:05:18,ok,Positif
Pengguna Google,4,2026-05-14 16:46:44,"Nggak bisa disetel gelap, terus bug juga.",Positif
Pengguna Google,5,2026-05-14 16:25:31,good,Positif
Pengguna Google,5,2026-05-14 15:58:25,mantap,Positif
Pengguna Google,5,2026-05-14 15:44:30,tepat waktu dan memuaskan,Positif
Pengguna Google,5,2026-05-14 15:37:53,banyak bgt promonya sukaaaaa,Positif
Pengguna Google,5,2026-05-14 15:37:33,penggunaan aplikasi untuk beli barang dan pesan kendaraan sdh baik TETAPI tiba-tiba ada potongan dr aplikasi catcut sebesar 83.250 padahal tidak berlangganan catcut setelah saya cek ada pemotongan bulan maret 8325 juga melalui aplikasi gojek. mohon untuk pengguna yg lain untuk lebih hati-hati,Positif
Pengguna Google,5,2026-05-14 15:34:07,like,Positif
Pengguna Google,5,2026-05-14 15:26:47,puas,Positif
Pengguna Google,5,2026-05-14 15:25:40,Lebih murah,Positif
Pengguna Google,5,2026-05-14 15:17:23,ok,Positif
Pengguna Google,5,2026-05-14 14:55:37,"LAMA BANGET NYARI DRIVER ,GW UNINSTALL JUGA LU LAMA LAMA GOJEK",Positif
Pengguna Google,2,2026-05-14 14:54:34,"tolong ya pihak gojek untuk menjaga ke amanan pengguna aplikasi ,soalnya ada driver nakal sengaja g trima orderan saya trus daftar orderan sya plus sma jumblah uangnya di screenshot buat kepentingan pribadi jika ketauan nakal tolong dibaned aja itu driver bikin orang kesal saja ss daftar orderan orang trus dijadiin bahan laporan ke pihak kluarga pemesan kan ga etis sma skli ,tolong ya klo driver blom trima orderan itu plis jumblah orderan sma uangnya disembunyikan dia baru bisa liat pesenannya🙏",Negatif
Pengguna Google,4,2026-05-14 14:43:23,Kadang aplikasi terasa berat atau lag di HP tertentu. Harga bisa naik saat jam sibuk atau hujan. Beberapa pengguna mengeluh bug setelah update tertentu. Kadang sulit dapat driver di daerah tertentu. Notifikasi dan promo terkadang terlalu banyak. Ada pengalaman pelayanan driver/resto yang tidak konsisten. Semoga kedepannya bisa diperbaiki lagi yaa!! terima kasih🙏🏻🥰.,Positif
Pengguna Google,3,2026-05-14 14:35:10,"Aplikasi kacau. top up gopay dr bca ga update saldo gopaynya. pdhl lg urgent buat goride. ga jelas. mahal doang, bagus kaga",Negatif
Pengguna Google,1,2026-05-14 14:32:11,"semakin sering dipakai semakin lemot ngelag, apalagi dapat driver gk jujur bikin trauma. kalau semisal dijalan kalian ya driver alami ban bocor kecelakaan bilang aja sejujur-jujurnya, kita mau kok nunggu kalau kalian blak²an. bayangin bilangnya ada tambahan duit buat bayar parkir. padahal beliau belum nyampe resto, karena kita dihubungi pihak resto drivernya blum sampai dan posisi resto sudah tutup jadi tidak ada pungli parkir kalau semisal ada kendala dijalan sebelum nyampe resto itu bilang aja",Negatif
Pengguna Google,4,2026-05-14 14:27:36,susah pasang aplikasi ny,Positif
Pengguna Google,1,2026-05-14 14:25:11,perbaiki masalah jaringan,Negatif
Pengguna Google,5,2026-05-14 14:19:21,mantap,Positif
Pengguna Google,5,2026-05-14 14:06:52,suka cepat LG klu naik gojek 💪,Positif
Pengguna Google,4,2026-05-14 13:54:53,"3 kali saya pesan gocar biasa (ada diskon dari app), saya chat tidak dibalas. telpon tidak diangkat. mobilnya tambah jauh, atau tidak bergerak sama sekali. tolong kalau tidak mau diambil, bilang. biar saya cancel lalu cari driver lagi. posisi malam hari, hujan, bawa anak2 dan batre hape low. tolong komunikasi yang enak lah",Positif
Pengguna Google,2,2026-05-14 13:50:54,"drivenya g jls smua setiap msn buat plng ke rmh sllu g ad yg ambil, pdhl dr aplikasi udh ad yg nyangkut ke driver tp rta² smw driver malah sengaja ga jmpt + g mau cancle,g tau apa gue nungguin lama² trnyt g mw ambil? sngja g dicancle biar cust yg cancle, akun driver bgus² aj g ad rwyt sring cancle sdngkn akun cust dibuat susah nyari driver gara² keseringan cancle sepihak yg dimnta driver sendiri. tolong dong evaluasi driver² lu gojek, kalo udh KAYA ga mau ambil orderan ga ush aktifin apk hdeh.",Negatif
Pengguna Google,5,2026-05-14 13:50:13,ok dah,Positif
Pengguna Google,5,2026-05-14 13:45:19,Sangat membantu,Positif
Pengguna Google,1,2026-05-14 13:43:57,Berat aplikasi nya dongo,Negatif
Pengguna Google,5,2026-05-14 13:33:50,keren,Positif
Pengguna Google,5,2026-05-14 13:18:24,kasian pak nadiem,Positif
Pengguna Google,2,2026-05-14 12:59:00,GO car nya tidak ready.. dan tiba sudah dapat driver.. driver nya gak gerak2.. di batalin malah awak yg kenak sangsi... tolong agak di perbaiki ni go car.. orang buru2 malah terkendala nunggu lama,Negatif
Pengguna Google,5,2026-05-14 12:45:42,"mudahhh, gak ribet, gampang pahamm oke deh",Positif
Pengguna Google,3,2026-05-14 12:35:53,"sumpah kacaw banget skarang gojek, susah banget buat nyari driver, di tolak mulu, udah nunggu 30 menit malah di batalin. begitu juga kalau mesen makanan ga ada yg mau nganterin, coba perbaiki lagi dong pelayanannya, padahal dulu aku selalu lebih milih pesen di gojek di banding yang sebelah.. sekarang jadi males mesen mesen di gojek. kecewa berat.",Negatif
Pengguna Google,5,2026-05-14 12:33:48,cepat dan nyaman,Positif
Pengguna Google,1,2026-05-14 12:25:25,"tolong banget rating penumpang bisa diliat tiba' driver bilang kalau rating aku 4.3 dan katanya bakal susah nyari driver padahal aku gak ngapa'in, payment selalu pake gopay di gojek mau gofood, dll. gak pernah bikin driver nunggu, udah berusaha jadi penumpang yg baik buat semua drivernya karena aku berterima kasih sama mereka udah mau ambil orderan aku, bahkan waktu itu sampai effort nyebrang jauh karena drivernya gamau jemput. kenapa driver mau rating 5 tapi ke kita ngasih jelek salah aku apa😭",Negatif
Pengguna Google,5,2026-05-14 12:21:54,keren,Positif
Pengguna Google,5,2026-05-14 12:07:22,puas,Positif
Pengguna Google,5,2026-05-14 12:01:10,🙏🏿,Positif
Pengguna Google,3,2026-05-14 11:59:43,lelet....sok buat harga murah tapi pengendaranya ga ada yang terima,Negatif
Pengguna Google,5,2026-05-14 11:50:45,sangat membantu di waktu sulit,Positif
Pengguna Google,5,2026-05-14 11:45:19,tepat waktu.... ongkos terjangkau..,Positif
Pengguna Google,5,2026-05-14 11:44:09,Gojek mantap 👍👍,Positif
Pengguna Google,5,2026-05-14 11:37:15,mantap,Positif
Pengguna Google,5,2026-05-14 11:34:33,sangat bermanfaat karena rumah saya jauh dari kota jadi saya selalu pesan gojek dan selalu sampai tepat waktu dan tepat lokasi nya,Positif
Pengguna Google,1,2026-05-14 11:27:18,sekarang malah 6 hari di update kocak banget sih,Negatif
Pengguna Google,5,2026-05-14 11:16:07,baik,Positif
Pengguna Google,5,2026-05-14 11:16:01,FAST response,Positif
Pengguna Google,5,2026-05-14 11:05:00,pengiriman cepat 👍🏻,Positif
Pengguna Google,5,2026-05-14 11:03:29,"aplikasi yg sangat membantu. cepat, sesuai pesanan dan bisa untuk kirim juga, sangat membantu thx. keep developing",Positif
Pengguna Google,5,2026-05-14 10:59:55,alhamdulillah,Positif
Pengguna Google,5,2026-05-14 10:37:26,cepat respon untuk jemput pasien di RS Terima kasih,Positif
Pengguna Google,5,2026-05-14 10:21:51,argonya pass didriver,Positif
Pengguna Google,5,2026-05-14 10:21:33,"ok, berkembang terus",Positif
Pengguna Google,5,2026-05-14 10:10:59,Top gojek,Positif
Pengguna Google,1,2026-05-14 10:00:02,gak bisa di daftar hrs verifikasi wajah,Negatif
Pengguna Google,5,2026-05-14 09:59:36,baik,Positif
Pengguna Google,5,2026-05-14 09:50:04,Amplikasi bagus,Positif
Pengguna Google,5,2026-05-14 09:28:53,perjalanan menyenangkan,Positif
Pengguna Google,5,2026-05-14 09:18:43,bagus lapangan pekerjaan buat orang orang biar bisa lebih berkembang dan maju,Positif
Pengguna Google,5,2026-05-14 08:59:56,ok,Positif
Pengguna Google,5,2026-05-14 08:50:44,ngga usah kebanyakan update klo performanya ngga pernah berubah,Positif
Pengguna Google,5,2026-05-14 08:36:01,Mantap,Positif
Pengguna Google,4,2026-05-14 08:35:29,tolong tambahi fitur pembayaran pake aplikasi dana dong Mimi,Positif
Pengguna Google,5,2026-05-14 08:30:12,manntab,Positif
Pengguna Google,5,2026-05-14 08:13:03,siiip,Positif
Pengguna Google,5,2026-05-14 08:10:18,Good,Positif
Pengguna Google,5,2026-05-14 08:10:13,Aplikasi Kebangaan Anak Bangsa. Sukses selalu untuk Gojek. ⭐️⭐️⭐️⭐️⭐️,Positif
Pengguna Google,5,2026-05-14 07:34:58,gak papa sih di kasih bintang 🌟🌟🌟🌟🌟,Positif
Pengguna Google,5,2026-05-14 06:51:03,ga perlu repot buat keluar rumah kalau jajan,Positif
Pengguna Google,1,2026-05-14 06:28:17,"min, tolong repot account driver atas nama iyan sofiyan hadi plat B3236ESX. saya ajuin komplain ke beliau engga ada responnya sama sekali, metode pay melalui bank jago tapi beliau salah angkut penumpang jadinya saya bayar double ke dua driver sekaligus. please report! baru kali ini kecewa sama driver",Negatif
Pengguna Google,1,2026-05-14 05:54:59,"mahal banget sekarang, biasa tarif 25rb sekarang jadi 37-40rb lebih hampir 2× lipatnya",Negatif
Pengguna Google,4,2026-05-14 05:45:42,tingkatkan lagi,Positif
Pengguna Google,5,2026-05-14 05:43:31,sangat membantu 👍👍👍,Positif
Pengguna Google,5,2026-05-14 05:40:26,"singkat saja, bagus",Positif
Pengguna Google,4,2026-05-14 05:31:57,"pihak gojek mohon untuk diperhatikan helm yang diberi driver kepada penumpang sering kali kotor, mohon sekali diperhatikan",Positif
Pengguna Google,5,2026-05-14 05:26:22,bermanfaat,Positif
Pengguna Google,5,2026-05-14 05:16:46,ramah dn tepat waktu,Positif
Pengguna Google,5,2026-05-14 05:06:48,baik,Positif
Pengguna Google,5,2026-05-14 04:23:03,ok,Positif
Pengguna Google,5,2026-05-14 04:14:42,berguna banget buat kaum mageran kayak aku,Positif
Pengguna Google,5,2026-05-14 04:09:27,Oke.. gesit Antar pesanan nya.,Positif
Pengguna Google,5,2026-05-14 03:59:58,baik n ramah,Positif
Pengguna Google,5,2026-05-14 03:42:41,gojek keren,Positif
Pengguna Google,5,2026-05-14 03:27:55,top,Positif
Pengguna Google,5,2026-05-14 03:22:03,"apa boleh buat. mau hemat harus masak sendiri. pakai GoFood harganya mahal sekali, itu juga untung kalo enak...",Positif
Pengguna Google,4,2026-05-14 03:16:10,tepat waktu dan driver amanah,Positif
Pengguna Google,1,2026-05-14 02:20:52,"tolong di brifing lagi untuk para drivernya terutama driver gofood. knp setiap saya order gofood gak pernah bawa kembalian. pernah juga saya order gofood ada kembaliannya saya minta di balikin ke gopay saya dan saya SDH memberikan nomer gopay saya tapi malah gak ada itekad baik dari drivernya. heran saya setiap order gofood atau naik goride pasti gak pernah ada kembalian dgn alasan baru keluar lah baru isi bensin lah, kl sekali atau dua kali masih TDK apa². ini ud terlalu sering.",Negatif
Pengguna Google,5,2026-05-14 02:01:12,Lumayan bagus,Positif
Pengguna Google,5,2026-05-14 01:44:11,semua urusan jadi beres,Positif
Pengguna Google,5,2026-05-14 01:43:09,mantap 👍🏻👍🏻,Positif
Pengguna Google,5,2026-05-14 01:33:53,bagus,Positif
Pengguna Google,5,2026-05-14 01:06:27,bagus,Positif
Pengguna Google,5,2026-05-14 00:56:55,Aplikasi terbaik,Positif
Pengguna Google,5,2026-05-14 00:38:09,bagus sih trbantu ssat ga Da yg dmntain anter..,Positif
Pengguna Google,5,2026-05-14 00:20:28,Diskon nya banyak yang menarik,Positif
Pengguna Google,5,2026-05-14 00:09:34,mudah n menyenangkan,Positif
Pengguna Google,5,2026-05-13 23:48:39,sukaa,Positif
Pengguna Google,1,2026-05-13 23:43:08,demi Allah saya mau update gojek plus terus ganti no yang udah ada saldo nya tiba tiba ilang tolong gimana ini,Negatif
Pengguna Google,5,2026-05-13 22:17:01,Tolong di aktifkan lagi aplikasi ini sangat membantu untuk bepergian,Positif
Pengguna Google,4,2026-05-13 21:53:46,ok,Positif
Pengguna Google,5,2026-05-13 21:48:09,"Aku suka pake aplikasi ini, praktis,mudah dipahami.",Positif
Pengguna Google,5,2026-05-13 19:46:14,mantap,Positif
Pengguna Google,5,2026-05-13 19:35:14,masyaallah,Positif
Pengguna Google,1,2026-05-13 19:12:30,gojek sekarang semakin parah.,Negatif
Pengguna Google,3,2026-05-13 18:52:00,Good,Negatif
Pengguna Google,5,2026-05-13 18:37:14,Mau Buka Aplikasi Gojek Dan grab,Positif
Pengguna Google,4,2026-05-13 18:13:17,bagus,Positif
Pengguna Google,5,2026-05-13 17:16:39,"banyak diskon dan bonus nya selalu , menjadi prioritas gua kalo malem laper pastinya pesan gofood",Positif
