userName,score,at,content
Pengguna Google,1,2025-12-20 10:38:24,tolong kenapa lama banget aplikasinya😭
Pengguna Google,1,2025-12-20 02:10:29,"aplikasi tidak sesuai dengan coretax web, pengurusan pajak dilakukan di coretax web dan aplikasi ini hanya penghibur"
Pengguna Google,1,2025-12-20 01:03:40,aplikasi nya ga bisa buat daftar..gmn si ini
Pengguna Google,5,2025-12-19 12:11:00,"ok,,, sip"
Pengguna Google,1,2025-12-19 10:34:31,Apk perpajakan kok kaya gini ya? gak ada solusi nya percuma gak bisa ngebantu atasi permasalahan. tolong perbaiki system apk dan maupun web nya!
Pengguna Google,1,2025-12-19 02:42:15,"di buka.pun ga bisa, uang pajak rakyat bukannya memudahkan rakyat, malah nyusahin rakyat, mau bayar pajak aja di persulit"
Pengguna Google,1,2025-12-19 01:58:27,"susah loginnyaaa padahal udah bener, sama sama nyusahin rakyat kocak"
Pengguna Google,1,2025-12-18 23:43:52,"setiap isi nomor npwp gak bisa di isi tetap kurang satu, aplikasi bodoh"
Pengguna Google,1,2025-12-18 23:17:29,"ini apk fix g bisa di pake, mnding d web aja aktivasi nya,,,"
Pengguna Google,1,2025-12-18 15:14:42,saya udah berhasil daftar tapi data tidak ditemukan 😭
Pengguna Google,1,2025-12-18 11:43:16,"ribet nya minta ampun nih mau daftar lewat web aja segitu susah nya,mana yang katanya udah di benahi sama Menteri baru,apa jangan orang djp lagi malas kerja"
Pengguna Google,1,2025-12-18 06:55:18,aplikasi ga guna
Pengguna Google,1,2025-12-17 19:17:36,jelek banget nih niat gasih bikin aplikasi daftar aja susah banget mana ngulang ada lebih 5x gimana sih benerin dong sistemnya bukan nya mempermudah malah nyusahin banget
Pengguna Google,1,2025-12-17 14:50:53,"ini npwp terbaru ada 16 digit, ini kenapa nggak bisa? yang diinput cuma bisa 15 angka tinggal 1 aja gak bisa diinput. alhasil npwp gak terdeteksi. Tolong segera dievaluasi"
Pengguna Google,1,2025-12-17 10:40:37,ribett...
Pengguna Google,1,2025-12-17 07:11:43,tidak bisa login karna tidak bisa memasukkan angka terakhir npwp
Pengguna Google,1,2025-12-17 07:05:27,APLIKASI SAMA WEBSITE SAMA AJA SAMPAHNYA MAU BIKIN AKUN CORETAX GAK BISA BISA KODE VERIFIKASI NOMOR GAL DIKIRIM KIRIM UDAH DIULANG 2 HARIAN APLIKASI SAMA WEBSITE SAMA SAMA SAMPAH GAK ADA KODE DIKIRIM BENERIN DONG TOLONG
Pengguna Google,1,2025-12-17 06:03:24,"jelekkkkkk sistemnya,ngga semua orng deket sama kantornya! tolonglah permudah dalam pendaftaran secara online!! dri kemarin² nunggu kode otp dari no tlpon ngga dikirim² smpe nungguin 10 menit dicoba lagi ngga bs dicoba lagi ngga bs! nanyain ke layanan juga slow respon bngtt, tolong benahi smpe sekarang sya msh nunggu kode otp krna butuh🙏"
Pengguna Google,1,2025-12-17 04:33:27,"mau bayar pajak aja di persulit, username dan password sudah bener di bilang salah, aneh"
Pengguna Google,1,2025-12-17 03:51:13,kyak gk berguna aplikasi ya benar3 aneh
Pengguna Google,5,2025-12-17 03:42:32,sangat membantu
Pengguna Google,1,2025-12-16 11:48:13,terlalu rakus kirim sms aja diambil biaya terlalu mahal
Pengguna Google,1,2025-12-16 11:36:51,"di sesi akhir keterangan detail alamat rumahnya invalid jadi tidak disetujui pihak ketiga, padahal alamatnya sudah jelas dan akurat sedetail2nya udah bberapa kali tetap tidak disetujui, minta tolong ke Help desknya DJP melalui e-mail gk ada respon sama sekali padahal ini hari kerja bukan hari libur."
Pengguna Google,1,2025-12-16 10:48:11,"pak @purbaya tlg tegur yg buat IT yg buat aplikasi ini, kok susah banget login, selalu error terus"
Pengguna Google,1,2025-12-16 05:54:00,bug banyak
Pengguna Google,1,2025-12-16 04:51:17,"Aplikasi sampah, semua udah benar masih aja ga bisa login😠😠"
Pengguna Google,5,2025-12-16 02:01:05,keren
Pengguna Google,5,2025-12-16 01:29:12,mantap
Pengguna Google,1,2025-12-15 23:19:25,login gagal terus
Pengguna Google,5,2025-12-15 11:47:52,"PERLU DIEVALUASI KEMBALI APLIKASI INI, UNTUK LOGIN SAJA ERROR TERUS. SENGAJA SAYA KASIH BINTANG 5 BIAR DIBACA!"
Pengguna Google,1,2025-12-15 08:38:49,payah aplikasi nih..padahal user name dan pasword sudah betul.masih salah juga
Pengguna Google,1,2025-12-15 04:40:09,susah banget GK kaya taun kemaren menu lapor aja GK ada e feeling jg dk ada mo lapor JD susah
Pengguna Google,1,2025-12-15 02:15:14,gak guna emang mau masuk error terus mau ganti pasword gak bisa kalo gak ada gunanya buat aplikasi tu manfaatnya apa ? kerja kok gak bener kalo perkara duit aja cepet geraknya giliran perbaikan aplikasi aja gak bisa
Pengguna Google,1,2025-12-14 21:46:55,membagongkan
Pengguna Google,5,2025-12-14 21:14:51,sangat membantu aplikasi dapat ini
Pengguna Google,1,2025-12-14 11:02:33,Aplikasi zonk! sama sekali engga mempermudah rakyat!
Pengguna Google,1,2025-12-14 09:18:16,aplikasi pembuat pusing... bukan mempermudah malah bikin emosi.. masuk aja susah
Pengguna Google,1,2025-12-14 01:08:05,"djp melalui aplikasi atau web Google chrome sama lelet dan ribet nya. siapa pun anda pegawai yg telah mengkorupsi uang yg seharusnya untuk membiayai akses ini lebih canggih dan modern, semoga lekas di beri hidayah dan sukses hidup nya. terlihat sangat² primitif sekali"
Pengguna Google,1,2025-12-14 00:14:02,kenapa login selalu eror padahl sandi +no npwp sesuai
Pengguna Google,1,2025-12-13 17:20:46,"apknya jelek kek orng""nya, sekelas pemerintah gini kerjanya pantas jelek lebih bagusan apk game"
Pengguna Google,1,2025-12-13 09:24:41,"susah banget mau bayar pajak , apk error trus"
Pengguna Google,1,2025-12-13 06:28:32,Selalu eror saat login berkali-kali meskipun sudah memasukkan kode verifikasi yang dikirim lewat email. Sangat merugikan.
Pengguna Google,1,2025-12-13 06:00:30,Sumpah mau lapor pajak aja ribet banget
Pengguna Google,5,2025-12-13 02:27:12,sangat membantu bangeet trimakasih
Pengguna Google,5,2025-12-12 23:54:48,baik
Pengguna Google,1,2025-12-12 22:16:02,ga jelas banget sistem otp nya
Pengguna Google,1,2025-12-12 07:26:23,setelah pengkinian data malah tidak bisa login
Pengguna Google,1,2025-12-12 06:18:23,GAJELAS
Pengguna Google,1,2025-12-11 13:10:19,jelek banget error terus.
Pengguna Google,1,2025-12-11 06:26:20,tidak bisa login
Pengguna Google,1,2025-12-11 00:32:34,klo bikin aplikasi yang bener napa ketimbang upload foto g bisa take foto cuman bisa kamera depan mana g bisa d fokusin kemeranya niat ga si jadi pengurus negara
Pengguna Google,1,2025-12-10 15:48:52,jelek 👎🤟
Pengguna Google,1,2025-12-10 06:41:53,"deplover ga jelas, ada gak ada aplikasi sama aja ribet, besok besok jadi deplover pripayer aja"
Pengguna Google,5,2025-12-10 04:04:18,belum ada pengalaman mengisi Aplikasi ini dengan hp
Pengguna Google,1,2025-12-09 10:31:36,"tidak ada menu ""lupa sandi"" tolong perbaiki"
Pengguna Google,5,2025-12-09 07:54:18,good apk
Pengguna Google,1,2025-12-08 16:45:18,"saat daftar susah nya minta ampun setelah berhari-hari baru berhasil, nah sekarang mau reset password aja dibikin lebih sulit lagi,perbaiki lagi lah sistem nya ini mah kalo bisa dikasih 0.5⭐"
Pengguna Google,1,2025-12-08 15:40:44,ga guna. sulit digunakan
Pengguna Google,1,2025-12-08 12:06:15,"ribet gak bisa masuk, dan tidak ada menu lupa pasword"
Pengguna Google,1,2025-12-08 03:02:09,Aplikasi tolol kode otp salah terus
Pengguna Google,1,2025-12-06 12:37:06,"ini aplikasi udah rampung? kalau udah rampung makan biaya berapa M?dicomot berapa M? parah gini, sayang buang buang duit rakyat bikin apk setengah-setengah,GAJE mempersulit yg bayar pajak yg dapet subsidi mana ngerti"
Pengguna Google,1,2025-12-06 11:28:20,lupa pasword bagaimna caranya?
Pengguna Google,1,2025-12-06 05:32:34,"ribet heyy , dana miliyaran applikasi buruk rupa"
Pengguna Google,1,2025-12-06 02:03:33,tak bisa loginn tololl
Pengguna Google,1,2025-12-05 22:23:18,mohon untuk di permudah cara merubah pasword yg sudah lupa... udah menciba berbagai cara tetap gagal .. ujung ujungnya tetap pakai website.
Pengguna Google,1,2025-12-05 18:24:21,daftar NPWP aja di persulit! sebenarnya niat gak sih buat aplikasinya?
Pengguna Google,1,2025-12-05 07:15:58,"Tolong lah ini kalo aplikasi nya belum siap jangan dulu di publish perbaiki dulu coba dulu sendiri, kata nya mau di benerin mau di siapin tim it hebat tapi sampe sekarang masih kek gini apk nya tolong lah jangan cuma omon omon katanya semua serba online biar mempermudah segalanya tapi yang ada malah makin ribet terus kemudahannya darimana? gak di web gak di apk SAMA AJA!!! padahal mau ngasih pemerintah duit buat di korupsi tapi malah di persulit"
Pengguna Google,1,2025-12-05 04:17:15,untuk login saja sulit sekali
Pengguna Google,1,2025-12-05 01:14:51,menu untuk laporan pajaknya mana ini??
Pengguna Google,1,2025-12-04 17:12:32,"loginnnya ribet, selalu eror padahal user name sama password udah benar. apk cacat nggk guna dari pemerintah.👎👎"
Pengguna Google,1,2025-12-04 16:08:59,masarakat dipersulit mendaftar jing
Pengguna Google,1,2025-12-04 11:05:04,hati2 ini aplikasi bajak hp. saldo di shopee SM mbanking kekuras! tolong dari pihak playstore lebih bijak! pihak perpajakan tidak mengeluarkan aplikasi. tp lewat web
Pengguna Google,1,2025-12-04 09:14:58,apk ga guna
Pengguna Google,1,2025-12-04 09:02:47,"APLIKASI GA GUNA, PAJAKIN RAKYAT CEPET MAU DAFTAR RIBET HARUS KETEMPAT BUAT APA INI APLIKASI"
Pengguna Google,1,2025-12-04 00:48:50,"layanan kring pajak nya benar2 gk berguna, seperti para koruptor pajak. jadi yakin kenapa tidak pake layanan no WA, ngabisin pulsa doang. tapi pelayanan gk guna. ganti data email saja di bikin ribet. padahal kami yg bayar pajak, pelayanan 0 besar"
Pengguna Google,1,2025-12-03 12:13:34,burik
Pengguna Google,1,2025-12-03 09:43:14,"buruk banget aplikasinya, abisin anggaran doang."
Pengguna Google,1,2025-12-03 08:09:34,masih blank belum bisa dapat ranting 6
Pengguna Google,1,2025-12-03 03:10:34,gak ada kolom lupa kata sandi
Pengguna Google,1,2025-12-02 14:28:31,baru mau masuk udah error
Pengguna Google,2,2025-12-02 10:29:53,Aktivasi gagal terus😥😥
Pengguna Google,5,2025-12-02 10:06:58,ok
Pengguna Google,1,2025-12-02 03:17:14,"Mao daftar NPWP online aja susah banget, gimana Mao bayar pajak semua di persulit"
Pengguna Google,1,2025-12-01 07:06:03,"emang gak niat,,, daftar npwp disitusnya kode otp gak dikirim,,, entah apa problemnya,, yg jelas situs sekelas pemerintah yang dibuat untuk kemudahan rakyat malah gak efisien,,, emang dari awal gak niat"
Pengguna Google,1,2025-12-01 06:45:33,aplikasi ga guna jika harus datang ke kantor pajak ngapain bikin aplikasi kaya gini ga guna
Pengguna Google,5,2025-12-01 03:53:27,Aplikasi sudah bisa dibuka
Pengguna Google,1,2025-11-30 16:23:25,"aplikasi gak guna, mending langsung ke kantor pajak"
Pengguna Google,1,2025-11-28 16:39:02,bagaimana ini saya mau daftar NPWP ternyata nik saya sudah terdaftar.tidak bisa untuk masuk.bagaimana bisa terjadi ini.saya merasa dirugikan.padahal belum pernah mendaftar kenapa sudah terdaftar..jelas nik saya dipakai orang lain dan itu bukan diri saya.
Pengguna Google,1,2025-11-28 14:43:19,"jelek, ga bisa login, gak jelas"
Pengguna Google,1,2025-11-28 10:26:49,"Aplikasi teribet dan cs/agent sama aja, bukannya di permudah malah mempersulit"
Pengguna Google,1,2025-11-28 07:05:57,"ribet bikin aja dibikin ribet ke web, udh gitu webnya eror terus masukin otp selalu gagal erorrrr full ERORRR"
Pengguna Google,4,2025-11-28 00:00:18,Bagus
Pengguna Google,1,2025-11-27 18:02:03,Aplikasi gak guna.Mau cek nomer npwp saya saja susah nya mintak ampun
Pengguna Google,1,2025-11-27 17:01:07,sangat sulit buat buat log-in.g guna
Pengguna Google,1,2025-11-27 14:51:13,susah login
Pengguna Google,1,2025-11-27 11:43:03,udah tertib... ehh gantian laporan dipersulit.
Pengguna Google,1,2025-11-27 09:39:58,aplikasi nya rumit
Pengguna Google,1,2025-11-27 05:00:42,susah untuk masuk
Pengguna Google,3,2025-11-26 11:59:41,"ini gimana masuknya, saya lupa kata sandi."
Pengguna Google,1,2025-11-26 09:05:54,Ribet sangat tidak membantu karena harus aktivasi ke kantor pajak nya dulu kalau untuk karyawan atau pegawai aktif ya susah cari waktu nya. Semoga dibuat lebih mudah kan gunanya aplikasi itu untuk memudahkan bukan bikin ribet dan susah menggunakan nya.
Pengguna Google,3,2025-11-26 08:50:21,"kenapa kode otp lama sekali ya,gak dikirim"""
Pengguna Google,5,2025-11-26 08:30:06,oke
Pengguna Google,5,2025-11-26 08:07:42,need to improve
Pengguna Google,5,2025-11-26 06:13:16,Alhamdulillah terima kasih kp2kp Majenang pengurusan NPWP lancar pelayanan 👍👍👍👍⭐
Pengguna Google,1,2025-11-26 05:25:35,"buruk buruk kacau negara besar tapi aplikasi kacau begini, login susah bener ngga masuk sampah"
Pengguna Google,1,2025-11-26 03:47:15,"buka aplikasi biar bisa laporan nggak pusing-pusing harus ke kantor pajak, malah tambah pusing. yg bikin aplikasi gimana sih? Mau laporan aja nggak tau harus klik yang mana. mana pas login eror mulu"
Pengguna Google,1,2025-11-25 15:02:48,gagal log in... selalu error
Pengguna Google,5,2025-11-25 12:17:31,sangat propesional
Pengguna Google,1,2025-11-25 07:34:24,"katanya udah dibenerin tapi nggak bisa"" login termasuk webnya coretax"
Pengguna Google,1,2025-11-25 02:23:30,"sangat amat tidak membantu, mending dana buat bikin ni aplikasi buat hal lain yang lebih merakyat lagi"
Pengguna Google,1,2025-11-24 22:09:54,apk pemerintah emng selalu kacau!
Pengguna Google,1,2025-11-24 13:33:47,"tolong perbaiki sistem dibagian take foto saya gabisa upload foto nya, kalau gini terus gbisa buat NPWP nyusahin aja, kalian kerjanya apasih, kesalahan seperti ini aja ga di perhatikan nyusahin orang yang mau daftar npwp"
Pengguna Google,1,2025-11-24 12:22:17,"mau daftar bikin NPWP lewat online aja susah nya minta ampun, untuk sementara bintang 1 dulu min"
Pengguna Google,1,2025-11-24 04:50:49,"ini situs online di hapus aja kalo masih ribet dan harus ke KPP. ga terlalu membantu, kebanyakan errornya. mana verifikasi pake pulsa segala, iya kalo ga ngulang, ini ngulang dan ujung-ujungnya harus ke KPP."
Pengguna Google,1,2025-11-24 03:34:01,dari jawaban petugasnya tidak jelas dan tegas
Pengguna Google,5,2025-11-24 01:43:01,ok
Pengguna Google,1,2025-11-23 17:48:55,"Aplikasi ga guna, ga bisa login"
Pengguna Google,1,2025-11-23 17:39:39,apasi login ulang mulu aneh banget apk nya
Pengguna Google,1,2025-11-23 17:01:39,"pengajuan efin disuruh pake nomor npwp 15 digit, udah tau sekarang pake 16 digit, boomer kocak ga bisa bikin aplikasi😹🤏🏻"
Pengguna Google,1,2025-11-23 02:33:14,"APLIKASI dan WEBSITENYA SAMPAH !!! Dua duanya ga berguna, ga bisa login. Mau login aja password salah melulu, padahal udah diisi dengan BENAR. Lupa password juga ga bisa, malah ribet ga jelas."
Pengguna Google,2,2025-11-23 01:59:26,Saya sudah mengitim kode npwp yamg dikirim lewat email tetapi belum dapat balasan dari pihak email djp Tolong di proses admin jangan mempersulit saya
Pengguna Google,5,2025-11-22 13:42:37,sangat membantu..
Pengguna Google,1,2025-11-22 01:48:05,"Udaa mah daftar di website dipersulit ehh pas mau masuk apk gabisa, kenapa sih mo website/apk pemerintah tuh bermasalah Mulu."
Pengguna Google,1,2025-11-21 22:29:39,angel login.e
Pengguna Google,1,2025-11-21 05:18:53,"kalo memang aplikasi ini sudah tidak digunakan lagi, hapuslah dari PlayStore dari pada banyak yang kena prank"
Pengguna Google,2,2025-11-20 15:54:40,"mau bayar pajak pun seribet ini, hahaha.."
Pengguna Google,1,2025-11-20 12:10:17,mau cek kode EFIN harus masukin no NPWP.. tapi yang bisa di masukin cuma 15 digit sedangkan no NPWP saya 16 digit.. gimana caranya tu biar bisa masukin 16 digit angka
Pengguna Google,1,2025-11-20 02:15:49,aplikasi error
Pengguna Google,1,2025-11-20 01:39:20,apk gk jelas
Pengguna Google,1,2025-11-19 18:19:49,Aplikasi sampah Mau login aja error terus
Pengguna Google,1,2025-11-19 17:18:44,lol apk
Pengguna Google,1,2025-11-19 12:47:02,aplikasi dan website busuk. apa apa harus ke kantor pajak. ga guna install aplikasi ini
Pengguna Google,1,2025-11-19 05:16:20,"Aplikasi Paling Buruk, padahal ini punya pemerintah, bikin npwp aja di persulit padahal untuk bayar pajak, parah bangettt kacauuuuuu!!!!!!!!!!!!!!"
Pengguna Google,1,2025-11-17 23:49:54,map nya tidak akurat
Pengguna Google,1,2025-11-17 13:32:45,cukup 1 bintang
Pengguna Google,1,2025-11-17 08:05:18,"aplikasi scam, jangan input data apapun"
Pengguna Google,1,2025-11-17 06:21:15,"kocak banget nih apk, gw masuk lewat web bisa, giliran masuk di apk malah gak bisa"
Pengguna Google,1,2025-11-16 16:14:04,aplikasi aneh paling teraneh
Pengguna Google,1,2025-11-14 18:26:02,buruk
Pengguna Google,1,2025-11-14 06:43:29,aplikasi sangat buruk Uda benar data tetap eror Gilak ini aplikasi
Pengguna Google,1,2025-11-14 03:04:51,app nya ribet banget
Pengguna Google,1,2025-11-14 02:16:29,ini cara login karena lupa pasword gmn? apk intansi pemerintahan negeri ini knp jelek2 ya??? jangan apa2 dikorupsi mulu napa sih?
Pengguna Google,5,2025-11-14 01:56:06,okee..
Pengguna Google,1,2025-11-13 20:24:07,"aplikasi susah digunakan, chatnya kalau bisa MANUSIA BUKAN CHATBOT ga guna bgt aplikasinya sama sekali tidak mempermudah!!!"
Pengguna Google,1,2025-11-13 19:57:59,aplikasi tolol
Pengguna Google,1,2025-11-13 18:19:51,cacat
Pengguna Google,1,2025-11-13 15:56:13,perbagus lagi dh apkny
Pengguna Google,1,2025-11-13 11:41:32,mending buat beli nasi goreng buget aplikasinya
Pengguna Google,5,2025-11-13 10:22:20,sangat membantu
Pengguna Google,1,2025-11-13 03:29:21,minus apk pemerintah cuihh
Pengguna Google,5,2025-11-13 03:08:18,sangat membantu sekali
Pengguna Google,1,2025-11-13 02:09:34,sangat buruk
Pengguna Google,1,2025-11-12 12:53:08,wawasan
Pengguna Google,1,2025-11-12 08:05:44,Tidak bisa digunakan
Pengguna Google,4,2025-11-12 06:37:17,"bintang 4 dulu,nanti klo udah bisa baru bintang 5"
Pengguna Google,1,2025-11-12 06:08:33,"M-PAJAK aplikasi gak guna untuk masyarakat Login sangat rumit.. selalu error sudah berbagai cara... seperti hapus data cache apk/uninstall tetap tidak bisa masuk.. solusi buat kalian lebih baik ke kantor pajak nya langsung! jika ada email tentang akun M-pajak gak usah peduli ujung""nya gak bisa masuk seperti sya.. buat pengembang aplikasi tolong login trus eror penampilan kurang elegan."
Pengguna Google,5,2025-11-11 15:57:37,bagus
Pengguna Google,1,2025-11-11 13:34:34,Jangan install aplikasi scam
Pengguna Google,1,2025-11-11 11:30:33,susah masuk dan daftarnya.
Pengguna Google,1,2025-11-11 06:53:24,"ga jelas banget aplikasinya ga guna ,bikin orang kesel tolong di evaluasi lagi gunanya uang pajak apa?kalau kebutuhan rakyat aja masih kaya begini sistemnya ngaco sekali,mau ga mau harus datang ke kantor pajaknya hadeh bobrok sistem online nya"
Pengguna Google,1,2025-11-10 14:27:49,kita mau jadi rakyat yang taat bayar pajak tapi mau daftar online susahnya minta ampun muter2 gak selwsau selsai ada saja yang menyebut gagal apa lagi aplikasi ini harusnya ada link kusus bagi pengguna baru untul melakukan pendaftaran
